run_date,as_of,window_days,category,subcategory,sort,rank,app_id,app_name,total_tokens,total_requests
2026-08-10,2026-08-09,7,all,,popular,33,2755681,Pieces.app: Ambient Artificial Memory,67034369150,7798986
2026-08-10,2026-08-09,7,all,,popular,34,169295,Portkey AI,63462970078,3344811
2026-08-10,2026-08-09,7,all,,popular,35,189563,OpenHands,61072403062,929924
2026-08-10,2026-08-09,7,all,,popular,36,3760213,OceanAPI,57677922258,485840
2026-08-10,2026-08-09,7,all,,popular,37,184102,Open WebUI,56757653761,1558901
2026-08-10,2026-08-09,7,all,,popular,38,3097485,Studs.gg,56211968252,1873626
2026-08-10,2026-08-09,7,all,,popular,39,2285082,Websim Builder,52083364923,2338209
2026-08-10,2026-08-09,7,all,,popular,40,2605040,claude-mem,45982582766,981620
2026-08-10,2026-08-09,7,all,,popular,41,2235067,HammerAI,45792238141,12914713
2026-08-10,2026-08-09,7,all,,popular,42,2823243,Z Code,45070534947,330766
2026-08-10,2026-08-09,7,all,,popular,43,831074,Roo Code,41483718047,309515
2026-08-10,2026-08-09,7,all,,popular,44,3350625,extra.email,40796731813,6127276
2026-08-10,2026-08-09,7,all,,popular,45,4529634,agent-gateway-openrouter-proxy,39157044584,948161
2026-08-10,2026-08-09,7,all,,popular,46,2400879,Sophia's LoreBary,37923338020,1797748
2026-08-10,2026-08-09,7,all,,popular,47,3288259,Tracer III RLVR Pipeline,37652647692,3433194
2026-08-10,2026-08-09,7,all,,popular,48,2531485,LOVE,37026662268,1260636
2026-08-10,2026-08-09,7,all,,popular,49,2374769,SquadStack AI,36526699394,5215002
2026-08-10,2026-08-09,7,all,,popular,50,2235775,shapes inc,35672462669,6930301
2026-08-10,2026-08-09,7,all,,trending,1,3067167,Hermes Agent,9970333536102,97238179
2026-08-10,2026-08-09,7,all,,trending,2,190604,Cline,1431647370500,12798880
2026-08-10,2026-08-09,7,all,,trending,3,3335353,Framer,754671852596,5421426
2026-08-10,2026-08-09,7,all,,trending,4,2627404,Claude Code,2162218711854,22842312
2026-08-10,2026-08-09,7,all,,trending,5,4580043,HighLevel,411236495320,7320864
2026-08-10,2026-08-09,7,all,,trending,6,2938662,Nous Research API,480986561896,10217679
2026-08-10,2026-08-09,7,all,,trending,7,4137556,Zazen (Freebuff fork),344430093388,4657843
2026-08-10,2026-08-09,7,all,,trending,8,3682314,Oh-My-Pi,391781067808,2996249
2026-08-10,2026-08-09,7,all,,trending,9,2853275,pi,771497025455,9825533
2026-08-10,2026-08-09,7,all,,trending,10,2668297,Codex,313478900725,4387200
2026-08-10,2026-08-09,7,all,,trending,11,2262242,Kilo Code,1749269582095,20568237
2026-08-10,2026-08-09,7,all,,trending,12,2637375,Lemonade,245248434593,6791251
2026-08-10,2026-08-09,7,all,,trending,13,2237546,Cursor,147504131128,1168420
2026-08-10,2026-08-09,7,all,,trending,14,3097485,Studs.gg,56211968252,1873626
2026-08-10,2026-08-09,7,all,,trending,15,3760213,OceanAPI,57677922258,485840
2026-08-10,2026-08-09,7,all,,trending,16,3178860,Ito,87719194623,2492753
2026-08-10,2026-08-09,7,all,,trending,17,3844484,Craft,87080597480,7525503
2026-08-10,2026-08-09,7,all,,trending,18,2285082,Websim Builder,52083364923,2338209
2026-08-10,2026-08-09,7,all,,trending,19,4529634,agent-gateway-openrouter-proxy,39157044584,948161
2026-08-10,2026-08-09,7,all,,trending,20,2344758,Sahasra,149968151477,2638625
2026-08-10,2026-08-09,7,all,,trending,21,4257708,OverSkill,34626465290,37738
2026-08-10,2026-08-09,7,all,,trending,22,3940184,Sekai,89216576638,4894559
2026-08-10,2026-08-09,7,all,,trending,23,2699842,ISEKAI ZERO,262523389700,7475468
2026-08-10,2026-08-09,7,all,,trending,24,1275184,Codebuff,158588648465,2372001
2026-08-10,2026-08-09,7,all,,trending,25,2330063,HeyDitto,32211941373,9629600
2026-08-10,2026-08-09,7,all,,trending,26,3288259,Tracer III RLVR Pipeline,37652647692,3433194
2026-08-10,2026-08-09,7,all,,trending,27,2267189,Zed Editor,103066272945,811472
2026-08-10,2026-08-09,7,all,,trending,28,4606398,LUNATALK,20835316748,1197443
2026-08-10,2026-08-09,7,all,,trending,29,4244124,gb-voicebench-sftjudge,19437403403,1396651
2026-08-10,2026-08-09,7,all,,trending,30,3248223,goose,34077327550,488831
2026-08-10,2026-08-09,7,all,,trending,31,3906588,Zoo Code,93819268282,896416
2026-08-10,2026-08-09,7,all,,trending,32,4483145,OpenCode,15091406678,70292
2026-08-10,2026-08-09,7,all,,trending,33,4257790,Roomote,14822504639,152676
2026-08-10,2026-08-09,7,all,,trending,34,4510737,Buzz POC check,14579055287,257523
2026-08-10,2026-08-09,7,all,,trending,35,2318385,Traycer,14255651976,89563
2026-08-10,2026-08-09,7,all,,trending,36,974424,WebSummarizer,14173152828,2262626
2026-08-10,2026-08-09,7,all,,trending,37,2697020,Poolside,12452839577,199634
2026-08-10,2026-08-09,7,all,,trending,38,2721535,jcode,20738095534,146144
2026-08-10,2026-08-09,7,all,,trending,39,3296290,Mira is the leading AI agent inside Telegram,104029688862,6994844
2026-08-10,2026-08-09,7,all,,trending,40,2725608,OpenClaw,1046066848394,17597683
2026-08-10,2026-08-09,7,all,,trending,41,2498553,KomikoAI,10851651575,2704972
2026-08-10,2026-08-09,7,all,,trending,42,3886237,ChainPatrol,32628994576,7814093
2026-08-10,2026-08-09,7,all,,trending,43,3778591,mall-cus-service,10349970780,415545
2026-08-10,2026-08-09,7,all,,trending,44,4056540,Halluna,34788551613,3054032
2026-08-10,2026-08-09,7,all,,trending,45,2236212,Cherry Studio,10252666671,227297
2026-08-10,2026-08-09,7,all,,trending,46,2354934,Qwen Code,26066331474,209411
2026-08-10,2026-08-09,7,all,,trending,47,171054,HackerAI,106442600343,2448390
2026-08-10,2026-08-09,7,all,,trending,48,189563,OpenHands,61072403062,929924
2026-08-10,2026-08-09,7,all,,trending,49,2524738,LangChain,104789673426,12763677
2026-08-10,2026-08-09,7,all,,trending,50,2755865,AI Broker,26215775547,1502054
2026-08-10,2026-08-09,7,coding,,popular,1,3067167,Hermes Agent,9970333536102,97238179
2026-08-10,2026-08-09,7,coding,,popular,2,2627404,Claude Code,2162218711854,22842312
2026-08-10,2026-08-09,7,coding,,popular,3,2262242,Kilo Code,1749269582095,20568237
2026-08-10,2026-08-09,7,coding,,popular,4,190604,Cline,1431647370500,12798880
2026-08-10,2026-08-09,7,coding,,popular,5,2725608,OpenClaw,1046066848394,17597683
2026-08-10,2026-08-09,7,coding,,popular,6,2853275,pi,771497025455,9825533
2026-08-10,2026-08-09,7,coding,,popular,7,3682314,Oh-My-Pi,391781067808,2996249
2026-08-10,2026-08-09,7,coding,,popular,8,2668297,Codex,313478900725,4387200
2026-08-10,2026-08-09,7,coding,,popular,9,2637375,Lemonade,245248434593,6791251
2026-08-10,2026-08-09,7,coding,,popular,10,2640550,Peezy Gateway,187666329704,3342791
2026-08-10,2026-08-09,7,coding,,popular,11,1275184,Codebuff,158588648465,2372001
2026-08-10,2026-08-09,7,coding,,popular,12,2237546,Cursor,147504131128,1168420
2026-08-10,2026-08-09,7,coding,,popular,13,3909382,Command Code,111206474661,877075
2026-08-10,2026-08-09,7,coding,,popular,14,2267189,Zed Editor,103066272945,811472
2026-08-10,2026-08-09,7,coding,,popular,15,3178860,Ito,87719194623,2492753
2026-08-10,2026-08-09,7,coding,,popular,16,2299688,GDevelop,69496407151,1347555
2026-08-10,2026-08-09,7,coding,,popular,17,169295,Portkey AI,63462970078,3344811
2026-08-10,2026-08-09,7,coding,,popular,18,189563,OpenHands,61072403062,929924
2026-08-10,2026-08-09,7,coding,,popular,19,3097485,Studs.gg,56211968252,1873626
2026-08-10,2026-08-09,7,coding,,popular,20,831074,Roo Code,41483718047,309515
2026-08-10,2026-08-09,7,coding,,popular,21,3248223,goose,34077327550,488831
2026-08-10,2026-08-09,7,coding,,popular,22,3828701,Letaido,26861243564,334354
2026-08-10,2026-08-09,7,coding,,popular,23,2354934,Qwen Code,26066331474,209411
2026-08-10,2026-08-09,7,coding,,popular,24,3980383,mimocode,22849746880,154353
2026-08-10,2026-08-09,7,coding,,popular,25,2293498,Agent Zero,17545418166,499690
2026-08-10,2026-08-09,7,coding,,popular,26,2351296,Crush,16659314051,145666
2026-08-10,2026-08-09,7,coding,,popular,27,3747309,GitLawb,16046734426,280333
2026-08-10,2026-08-09,7,coding,,popular,28,2318385,Traycer,14255651976,89563
2026-08-10,2026-08-09,7,coding,,popular,29,2697020,Poolside,12452839577,199634
2026-08-10,2026-08-09,7,coding,,popular,30,4069892,Multi-Agent Arena - Olam Labs,9971795463,467910
2026-08-10,2026-08-09,7,coding,,popular,31,2904101,Favur,9337300962,162741
2026-08-10,2026-08-09,7,coding,,popular,32,3648761,TeleClaw,7981130800,197900
2026-08-10,2026-08-09,7,coding,,popular,33,3451751,OpenSquilla,7352959725,264109
2026-08-10,2026-08-09,7,coding,,popular,34,3944927,Hermes Web UI,6814872733,55217
2026-08-10,2026-08-09,7,coding,,popular,35,2671341,Minara,5894407330,300743
2026-08-10,2026-08-09,7,coding,,popular,36,3192829,AgentField AI,5800965560,186093
2026-08-10,2026-08-09,7,coding,,popular,37,3282295,pi,5655902128,39948
2026-08-10,2026-08-09,7,coding,,popular,38,4147521,Circle T Foundry,5014324426,68958
2026-08-10,2026-08-09,7,coding,,popular,39,3067206,Ante,5010038187,49700
2026-08-10,2026-08-09,7,coding,,popular,40,3662528,Aexol.ai,4616446205,45420
2026-08-10,2026-08-09,7,coding,,popular,41,4397443,wakil,4269735782,21358
2026-08-10,2026-08-09,7,coding,,popular,42,3462687,V12X,3992421159,74046
2026-08-10,2026-08-09,7,coding,,popular,43,2304560,PostQode,3290501598,31747
2026-08-10,2026-08-09,7,coding,,popular,44,3973594,TriClaps,3281771601,25838
2026-08-10,2026-08-09,7,coding,,popular,45,3365484,Opair,3237285484,62465
2026-08-10,2026-08-09,7,coding,,popular,46,3131593,starchild,3066753277,100378
2026-08-10,2026-08-09,7,coding,,popular,47,3488461,camelAI,3013436679,43296
2026-08-10,2026-08-09,7,coding,,popular,48,4537922,Chariot,2980174258,75196
2026-08-10,2026-08-09,7,coding,,popular,49,2842396,JONI,2786302952,32880
2026-08-10,2026-08-09,7,coding,,popular,50,3149465,Kern Agent,2611580221,25358
2026-08-10,2026-08-09,7,coding,cli-agent,popular,1,3067167,Hermes Agent,9970333536102,97238179
2026-08-10,2026-08-09,7,coding,cli-agent,popular,2,2627404,Claude Code,2162218711854,22842312
2026-08-10,2026-08-09,7,coding,cli-agent,popular,3,2262242,Kilo Code,1749269582095,20568237
2026-08-10,2026-08-09,7,coding,cli-agent,popular,4,190604,Cline,1431647370500,12798880
2026-08-10,2026-08-09,7,coding,cli-agent,popular,5,2725608,OpenClaw,1046066848394,17597683
2026-08-10,2026-08-09,7,coding,cli-agent,popular,6,2853275,pi,771497025455,9825533
2026-08-10,2026-08-09,7,coding,cli-agent,popular,7,3682314,Oh-My-Pi,391781067808,2996249
2026-08-10,2026-08-09,7,coding,cli-agent,popular,8,2668297,Codex,313478900725,4387200
2026-08-10,2026-08-09,7,coding,cli-agent,popular,9,2640550,Peezy Gateway,187666329704,3342791
2026-08-10,2026-08-09,7,coding,cli-agent,popular,10,1275184,Codebuff,158588648465,2372001
2026-08-10,2026-08-09,7,coding,cli-agent,popular,11,2237546,Cursor,147504131128,1168420
2026-08-10,2026-08-09,7,coding,cli-agent,popular,12,3909382,Command Code,111206474661,877075
2026-08-10,2026-08-09,7,coding,cli-agent,popular,13,189563,OpenHands,61072403062,929924
2026-08-10,2026-08-09,7,coding,cli-agent,popular,14,3248223,goose,34077327550,488831
2026-08-10,2026-08-09,7,coding,cli-agent,popular,15,2354934,Qwen Code,26066331474,209411
2026-08-10,2026-08-09,7,coding,cli-agent,popular,16,3980383,mimocode,22849746880,154353
2026-08-10,2026-08-09,7,coding,cli-agent,popular,17,2351296,Crush,16659314051,145666
2026-08-10,2026-08-09,7,coding,cli-agent,popular,18,2318385,Traycer,14255651976,89563
2026-08-10,2026-08-09,7,coding,cli-agent,popular,19,2697020,Poolside,12452839577,199634
2026-08-10,2026-08-09,7,coding,cli-agent,popular,20,2904101,Favur,9337300962,162741
2026-08-10,2026-08-09,7,coding,cli-agent,popular,21,3451751,OpenSquilla,7352959725,264109
2026-08-10,2026-08-09,7,coding,cli-agent,popular,22,3944927,Hermes Web UI,6814872733,55217
2026-08-10,2026-08-09,7,coding,cli-agent,popular,23,2671341,Minara,5894407330,300743
2026-08-10,2026-08-09,7,coding,cli-agent,popular,24,3192829,AgentField AI,5800965560,186093
2026-08-10,2026-08-09,7,coding,cli-agent,popular,25,3282295,pi,5655902128,39948
2026-08-10,2026-08-09,7,coding,cli-agent,popular,26,3067206,Ante,5010038187,49700
2026-08-10,2026-08-09,7,coding,cli-agent,popular,27,3662528,Aexol.ai,4616446205,45420
2026-08-10,2026-08-09,7,coding,cli-agent,popular,28,4397443,wakil,4269735782,21358
2026-08-10,2026-08-09,7,coding,cli-agent,popular,29,3462687,V12X,3992421159,74046
2026-08-10,2026-08-09,7,coding,cli-agent,popular,30,2304560,PostQode,3290501598,31747
2026-08-10,2026-08-09,7,coding,cli-agent,popular,31,2842396,JONI,2786302952,32880
2026-08-10,2026-08-09,7,coding,cli-agent,popular,32,3149465,Kern Agent,2611580221,25358
2026-08-10,2026-08-09,7,coding,cli-agent,popular,33,3879658,StakeBetApp,2462967531,13532
2026-08-10,2026-08-09,7,coding,cli-agent,popular,34,143418,Aider,2202850521,61954
2026-08-10,2026-08-09,7,coding,cli-agent,popular,35,4646134,AutoGov,2107588142,31544
2026-08-10,2026-08-09,7,coding,cli-agent,popular,36,3265313,Clark - Personal Agent,1631219470,101542
2026-08-10,2026-08-09,7,coding,cli-agent,popular,37,3646257,Vellum Assistant,1551258459,30464
2026-08-10,2026-08-09,7,coding,cli-agent,popular,38,4547222,Willow OS - Sovereign Fractal Engine,1443363727,7342
2026-08-10,2026-08-09,7,coding,cli-agent,popular,39,2567728,Slate Agent,1306959810,15492
2026-08-10,2026-08-09,7,coding,cli-agent,popular,40,4626382,James,1030719266,8473
2026-08-10,2026-08-09,7,coding,cli-agent,popular,41,3053821,Junie,952281131,71719
2026-08-10,2026-08-09,7,coding,cli-agent,popular,42,3945006,JiuwenSwarm,927097399,15897
2026-08-10,2026-08-09,7,coding,ide-extension,popular,1,2262242,Kilo Code,1749269582095,20568237
2026-08-10,2026-08-09,7,coding,ide-extension,popular,2,190604,Cline,1431647370500,12798880
2026-08-10,2026-08-09,7,coding,ide-extension,popular,3,3909382,Command Code,111206474661,877075
2026-08-10,2026-08-09,7,coding,ide-extension,popular,4,831074,Roo Code,41483718047,309515
2026-08-10,2026-08-09,7,coding,ide-extension,popular,5,2318385,Traycer,14255651976,89563
2026-08-10,2026-08-09,7,coding,ide-extension,popular,6,2304560,PostQode,3290501598,31747
2026-08-10,2026-08-09,7,coding,ide-extension,popular,7,3449013,OpenRouter Chat Provider for VSCode,1771629410,13259
2026-08-10,2026-08-09,7,coding,ide-extension,popular,8,3053821,Junie,952281131,71719
2026-08-10,2026-08-09,7,coding,cloud-agent,popular,1,3178860,Ito,87719194623,2492753
2026-08-10,2026-08-09,7,coding,cloud-agent,popular,2,3097485,Studs.gg,56211968252,1873626
2026-08-10,2026-08-09,7,coding,cloud-agent,popular,3,831074,Roo Code,41483718047,309515
2026-08-10,2026-08-09,7,coding,cloud-agent,popular,4,3248223,goose,34077327550,488831
2026-08-10,2026-08-09,7,coding,cloud-agent,popular,5,3828701,Letaido,26861243564,334354
2026-08-10,2026-08-09,7,coding,cloud-agent,popular,6,2293498,Agent Zero,17545418166,499690
2026-08-10,2026-08-09,7,coding,cloud-agent,popular,7,3747309,GitLawb,16046734426,280333
2026-08-10,2026-08-09,7,coding,cloud-agent,popular,8,4069892,Multi-Agent Arena - Olam Labs,9971795463,467910
2026-08-10,2026-08-09,7,coding,cloud-agent,popular,9,3648761,TeleClaw,7981130800,197900
2026-08-10,2026-08-09,7,coding,cloud-agent,popular,10,4147521,Circle T Foundry,5014324426,68958
2026-08-10,2026-08-09,7,coding,cloud-agent,popular,11,3662528,Aexol.ai,4616446205,45420
2026-08-10,2026-08-09,7,coding,cloud-agent,popular,12,3973594,TriClaps,3281771601,25838
2026-08-10,2026-08-09,7,coding,cloud-agent,popular,13,3365484,Opair,3237285484,62465
2026-08-10,2026-08-09,7,coding,cloud-agent,popular,14,3131593,starchild,3066753277,100378
2026-08-10,2026-08-09,7,coding,cloud-agent,popular,15,3488461,camelAI,3013436679,43296
2026-08-10,2026-08-09,7,coding,cloud-agent,popular,16,4537922,Chariot,2980174258,75196
2026-08-10,2026-08-09,7,coding,cloud-agent,popular,17,3879658,StakeBetApp,2462967531,13532
2026-08-10,2026-08-09,7,coding,cloud-agent,popular,18,3265313,Clark - Personal Agent,1631219470,101542
2026-08-10,2026-08-09,7,coding,cloud-agent,popular,19,3945006,JiuwenSwarm,927097399,15897
2026-08-10,2026-08-09,7,coding,programming-app,popular,1,2637375,Lemonade,245248434593,6791251
2026-08-10,2026-08-09,7,coding,programming-app,popular,2,2640550,Peezy Gateway,187666329704,3342791
2026-08-10,2026-08-09,7,coding,programming-app,popular,3,2237546,Cursor,147504131128,1168420
2026-08-10,2026-08-09,7,coding,programming-app,popular,4,3909382,Command Code,111206474661,877075
2026-08-10,2026-08-09,7,coding,programming-app,popular,5,2267189,Zed Editor,103066272945,811472
2026-08-10,2026-08-09,7,coding,programming-app,popular,6,169295,Portkey AI,63462970078,3344811
2026-08-10,2026-08-09,7,coding,programming-app,popular,7,3248223,goose,34077327550,488831
2026-08-10,2026-08-09,7,coding,programming-app,popular,8,3980383,mimocode,22849746880,154353
2026-08-10,2026-08-09,7,coding,programming-app,popular,9,2904101,Favur,9337300962,162741
2026-08-10,2026-08-09,7,coding,programming-app,popular,10,3192829,AgentField AI,5800965560,186093
2026-08-10,2026-08-09,7,coding,programming-app,popular,11,4147521,Circle T Foundry,5014324426,68958
2026-08-10,2026-08-09,7,coding,programming-app,popular,12,3488461,camelAI,3013436679,43296
2026-08-10,2026-08-09,7,coding,programming-app,popular,13,3070051,ABP Studio,1869255611,107337
2026-08-11,2026-08-10,7,all,,popular,1,3067167,Hermes Agent,10020990569534,97975725
2026-08-11,2026-08-10,7,all,,popular,2,2627404,Claude Code,2296243522603,24075768
2026-08-11,2026-08-10,7,all,,popular,3,2262242,Kilo Code,1691317188902,19656990
2026-08-11,2026-08-10,7,all,,popular,4,190604,Cline,1410702317831,12888039
2026-08-11,2026-08-10,7,all,,popular,5,2725608,OpenClaw,1075659589110,17921292
2026-08-11,2026-08-10,7,all,,popular,6,2853275,pi,764808763895,9600352
2026-08-11,2026-08-10,7,all,,popular,7,3335353,Framer,758855445712,5436510
2026-08-11,2026-08-10,7,all,,popular,8,2938662,Nous Research API,511440597396,10869891
2026-08-11,2026-08-10,7,all,,popular,9,4580043,HighLevel,458908264426,8099708
2026-08-11,2026-08-10,7,all,,popular,10,4137556,Zazen (Freebuff fork),454313654006,6024425
2026-08-11,2026-08-10,7,all,,popular,11,3682314,Oh-My-Pi,444169655198,3329811
2026-08-11,2026-08-10,7,all,,popular,12,2308106,Descript,357183776022,4581962
2026-08-11,2026-08-10,7,all,,popular,13,2668297,Codex,308786138530,4320333
2026-08-11,2026-08-10,7,all,,popular,14,4132065,"Hello Minds, powered by Ethoswarm",278038058021,1208942
2026-08-11,2026-08-10,7,all,,popular,15,2699842,ISEKAI ZERO,267862978626,7697930
2026-08-11,2026-08-10,7,all,,popular,16,2637375,Lemonade,244150933406,6734454
2026-08-11,2026-08-10,7,all,,popular,17,169155,Janitor AI,233920742963,16466978
2026-08-11,2026-08-10,7,all,,popular,18,2640550,Peezy Gateway,183106962493,3284124
2026-08-11,2026-08-10,7,all,,popular,19,2344758,Sahasra,153575468499,2689078
2026-08-11,2026-08-10,7,all,,popular,20,2237546,Cursor,152957925647,1198038
2026-08-11,2026-08-10,7,all,,popular,21,1275184,Codebuff,117133730334,1678042
2026-08-11,2026-08-10,7,all,,popular,22,3909382,Command Code,111750758974,887062
2026-08-11,2026-08-10,7,all,,popular,23,2524738,LangChain,107318385444,13287106
2026-08-11,2026-08-10,7,all,,popular,24,171054,HackerAI,106377553146,2437918
2026-08-11,2026-08-10,7,all,,popular,25,3296290,Mira is the leading AI agent inside Telegram,104833588252,7053999
2026-08-11,2026-08-10,7,all,,popular,26,2267189,Zed Editor,102920808080,818017
2026-08-11,2026-08-10,7,all,,popular,27,3844484,Craft,98061184797,7567542
2026-08-11,2026-08-10,7,all,,popular,28,3178860,Ito,94018123068,2681393
2026-08-11,2026-08-10,7,all,,popular,29,3906588,Zoo Code,93988649629,898016
2026-08-11,2026-08-10,7,all,,popular,30,142576,SillyTavern,74996939083,4186150
2026-08-11,2026-08-10,7,all,,popular,31,189563,OpenHands,72334893201,1080887
2026-08-11,2026-08-10,7,all,,popular,32,2299688,GDevelop,70606057237,1360164
2026-08-11,2026-08-10,7,all,,popular,33,2755681,Pieces.app: Ambient Artificial Memory,64156894037,7440375
2026-08-11,2026-08-10,7,all,,popular,34,169295,Portkey AI,63985364197,3145951
2026-08-11,2026-08-10,7,all,,popular,35,3940184,Sekai,63734348964,4651824
2026-08-11,2026-08-10,7,all,,popular,36,3097485,Studs.gg,63240947751,2120063
2026-08-11,2026-08-10,7,all,,popular,37,3760213,OceanAPI,59520287593,497613
2026-08-11,2026-08-10,7,all,,popular,38,184102,Open WebUI,56359222274,1560853
2026-08-11,2026-08-10,7,all,,popular,39,2285082,Websim Builder,50922877527,2361651
2026-08-11,2026-08-10,7,all,,popular,40,3288259,Tracer III RLVR Pipeline,50223284963,4649071
2026-08-11,2026-08-10,7,all,,popular,41,2605040,claude-mem,49561603418,974363
2026-08-11,2026-08-10,7,all,,popular,42,2235067,HammerAI,45701399588,12883584
2026-08-11,2026-08-10,7,all,,popular,43,2823243,Z Code,44156197570,322289
2026-08-11,2026-08-10,7,all,,popular,44,831074,Roo Code,40956616059,307219
2026-08-11,2026-08-10,7,all,,popular,45,3350625,extra.email,39295511351,5929583
2026-08-11,2026-08-10,7,all,,popular,46,4529634,agent-gateway-openrouter-proxy,39218985635,948897
2026-08-11,2026-08-10,7,all,,popular,47,2400879,Sophia's LoreBary,38750770952,1831652
2026-08-11,2026-08-10,7,all,,popular,48,3248223,goose,36761056839,517165
2026-08-11,2026-08-10,7,all,,popular,49,2531485,LOVE,36563830419,1273496
2026-08-11,2026-08-10,7,all,,popular,50,4257708,OverSkill,35847734771,38981
2026-08-11,2026-08-10,7,all,,trending,1,3067167,Hermes Agent,10020990569534,97975725
2026-08-11,2026-08-10,7,all,,trending,2,190604,Cline,1410702317831,12888039
2026-08-11,2026-08-10,7,all,,trending,3,3335353,Framer,758855445712,5436510
2026-08-11,2026-08-10,7,all,,trending,4,2627404,Claude Code,2296243522603,24075768
2026-08-11,2026-08-10,7,all,,trending,5,4137556,Zazen (Freebuff fork),454313654006,6024425
2026-08-11,2026-08-10,7,all,,trending,6,4580043,HighLevel,458908264426,8099708
2026-08-11,2026-08-10,7,all,,trending,7,2938662,Nous Research API,511440597396,10869891
2026-08-11,2026-08-10,7,all,,trending,8,3682314,Oh-My-Pi,444169655198,3329811
2026-08-11,2026-08-10,7,all,,trending,9,2853275,pi,764808763895,9600352
2026-08-11,2026-08-10,7,all,,trending,10,2668297,Codex,308786138530,4320333
2026-08-11,2026-08-10,7,all,,trending,11,2637375,Lemonade,244150933406,6734454
2026-08-11,2026-08-10,7,all,,trending,12,2237546,Cursor,152957925647,1198038
2026-08-11,2026-08-10,7,all,,trending,13,3097485,Studs.gg,63240947751,2120063
2026-08-11,2026-08-10,7,all,,trending,14,2725608,OpenClaw,1075659589110,17921292
2026-08-11,2026-08-10,7,all,,trending,15,3844484,Craft,98061184797,7567542
2026-08-11,2026-08-10,7,all,,trending,16,3760213,OceanAPI,59520287593,497613
2026-08-11,2026-08-10,7,all,,trending,17,3178860,Ito,94018123068,2681393
2026-08-11,2026-08-10,7,all,,trending,18,3288259,Tracer III RLVR Pipeline,50223284963,4649071
2026-08-11,2026-08-10,7,all,,trending,19,4529634,agent-gateway-openrouter-proxy,39218985635,948897
2026-08-11,2026-08-10,7,all,,trending,20,2699842,ISEKAI ZERO,267862978626,7697930
2026-08-11,2026-08-10,7,all,,trending,21,2344758,Sahasra,153575468499,2689078
2026-08-11,2026-08-10,7,all,,trending,22,4257708,OverSkill,35847734771,38981
2026-08-11,2026-08-10,7,all,,trending,23,2285082,Websim Builder,50922877527,2361651
2026-08-11,2026-08-10,7,all,,trending,24,4606398,LUNATALK,23037419613,1327508
2026-08-11,2026-08-10,7,all,,trending,25,2267189,Zed Editor,102920808080,818017
2026-08-11,2026-08-10,7,all,,trending,26,3248223,goose,36761056839,517165
2026-08-11,2026-08-10,7,all,,trending,27,2330063,HeyDitto,27136728867,8545095
2026-08-11,2026-08-10,7,all,,trending,28,189563,OpenHands,72334893201,1080887
2026-08-11,2026-08-10,7,all,,trending,29,4244124,gb-voicebench-sftjudge,19683074190,1408499
2026-08-11,2026-08-10,7,all,,trending,30,3906588,Zoo Code,93988649629,898016
2026-08-11,2026-08-10,7,all,,trending,31,4483145,OpenCode,15982067818,74367
2026-08-11,2026-08-10,7,all,,trending,32,2318385,Traycer,15122275253,89848
2026-08-11,2026-08-10,7,all,,trending,33,4257790,Roomote,15075986230,152996
2026-08-11,2026-08-10,7,all,,trending,34,974424,WebSummarizer,14270430904,2299990
2026-08-11,2026-08-10,7,all,,trending,35,4510737,Buzz POC check,13571086138,241135
2026-08-11,2026-08-10,7,all,,trending,36,3296290,Mira is the leading AI agent inside Telegram,104833588252,7053999
2026-08-11,2026-08-10,7,all,,trending,37,3886237,ChainPatrol,34853724705,8365142
2026-08-11,2026-08-10,7,all,,trending,38,4069892,Multi-Agent Arena - Olam Labs,11999318502,751445
2026-08-11,2026-08-10,7,all,,trending,39,2498553,KomikoAI,10977257114,2720417
2026-08-11,2026-08-10,7,all,,trending,40,2697020,Poolside,10976286541,163792
2026-08-11,2026-08-10,7,all,,trending,41,2721535,jcode,20052613510,143834
2026-08-11,2026-08-10,7,all,,trending,42,2236212,Cherry Studio,10762308711,232144
2026-08-11,2026-08-10,7,all,,trending,43,2524738,LangChain,107318385444,13287106
2026-08-11,2026-08-10,7,all,,trending,44,4130613,Perisclaw,10642757455,712819
2026-08-11,2026-08-10,7,all,,trending,45,2904101,Favur,10530867618,180518
2026-08-11,2026-08-10,7,all,,trending,46,2354934,Qwen Code,26991397253,214429
2026-08-11,2026-08-10,7,all,,trending,47,4056540,Halluna,34970450900,3064651
2026-08-11,2026-08-10,7,all,,trending,48,2755865,AI Broker,27553157465,1625495
2026-08-11,2026-08-10,7,all,,trending,49,171054,HackerAI,106377553146,2437918
2026-08-11,2026-08-10,7,all,,trending,50,169155,Janitor AI,233920742963,16466978
2026-08-11,2026-08-10,7,coding,,popular,1,3067167,Hermes Agent,10020990569534,97975725
2026-08-11,2026-08-10,7,coding,,popular,2,2627404,Claude Code,2296243522603,24075768
2026-08-11,2026-08-10,7,coding,,popular,3,2262242,Kilo Code,1691317188902,19656990
2026-08-11,2026-08-10,7,coding,,popular,4,190604,Cline,1410702317831,12888039
2026-08-11,2026-08-10,7,coding,,popular,5,2725608,OpenClaw,1075659589110,17921292
2026-08-11,2026-08-10,7,coding,,popular,6,2853275,pi,764808763895,9600352
2026-08-11,2026-08-10,7,coding,,popular,7,3682314,Oh-My-Pi,444169655198,3329811
2026-08-11,2026-08-10,7,coding,,popular,8,2668297,Codex,308786138530,4320333
2026-08-11,2026-08-10,7,coding,,popular,9,2637375,Lemonade,244150933406,6734454
